,year,month,weekofday,hour,Holiday,count
5849,2014,3,1,3,0,1202
5850,2014,3,3,13,0,6618
5851,2014,4,3,10,0,6806
5852,2014,5,6,14,0,8435
5853,2014,6,0,2,0,3525
5854,2014,8,6,16,0,11843
5855,2014,9,1,18,0,13371
5856,2014,9,6,17,0,10344
5857,2014,11,6,14,0,12066
5858,2014,12,1,8,0,11748
5859,2015,3,6,16,0,14047
5860,2015,3,6,11,0,10373
5861,2015,3,2,0,0,6309
5862,2015,3,5,10,0,8697
5863,2015,5,3,7,0,7450
5864,2015,9,2,22,0,12266
5865,2015,12,6,17,0,11346
5866,2016,1,4,20,1,2462
5867,2016,2,3,14,0,9637
5868,2016,3,2,14,0,10661
5869,2016,3,3,9,0,12724
5870,2016,3,5,6,0,2613
5871,2013,10,3,5,0,208
5872,2013,10,0,16,1,208
5873,2013,11,5,13,0,2813
5874,2013,12,2,15,0,3045
5875,2014,2,1,0,0,3062
5876,2014,4,6,8,0,2909
5877,2014,6,3,9,0,8499
5878,2014,7,1,12,0,8250
5879,2014,7,3,22,0,11744
5880,2014,7,4,22,0,9288
5881,2014,8,1,5,0,1328
5882,2014,9,4,2,0,3523
5883,2014,10,2,19,0,16282
5884,2014,10,5,22,0,15386
5885,2014,10,6,16,0,10582
5886,2014,12,0,6,0,3733
5887,2014,12,5,5,0,3446
5888,2015,2,0,19,0,9774
5889,2015,2,5,3,0,9294
5890,2015,3,4,14,0,10365
5891,2015,4,5,12,0,9997
5892,2015,5,3,9,0,10263
5893,2015,6,1,22,0,11448
5894,2015,9,5,9,0,6735
5895,2015,10,3,5,0,2074
5896,2015,11,0,14,0,10022
5897,2016,1,3,11,0,7327
5898,2016,2,3,17,0,13776
5899,2016,2,3,22,0,11673
5900,2016,2,6,8,0,3688
5901,2016,4,1,23,0,7739
5902,2016,6,5,10,0,7986
5903,2013,8,1,13,0,61
5904,2013,8,3,5,0,10
5905,2013,8,6,21,0,23
5906,2013,10,1,12,0,1177
5907,2013,10,5,4,0,629
5908,2013,11,4,11,0,2672
5909,2013,11,3,10,0,1712
5910,2013,11,0,16,1,526
5911,2013,12,6,0,0,5986
5912,2013,12,5,13,0,3490
5913,2014,1,6,1,0,6959
5914,2014,1,0,9,1,643
5915,2014,2,4,2,0,2044
5916,2014,3,1,15,0,7558
5917,2014,4,4,3,0,2457
5918,2014,4,0,3,0,1806
5919,2014,5,4,18,0,17711
5920,2014,5,0,10,1,910
5921,2014,6,1,23,0,6879
5922,2014,7,1,19,0,12981
5923,2014,8,0,11,0,5769
5924,2014,11,2,10,0,8673
5925,2015,1,2,17,0,11954
5926,2015,2,3,8,0,11024
5927,2015,2,0,15,1,2584
5928,2015,3,2,14,0,9700
5929,2015,4,4,22,0,18007
5930,2015,5,4,9,0,12606
5931,2015,5,6,14,0,13864
5932,2015,5,6,21,0,15116
5933,2015,5,3,8,0,10627
5934,2015,6,2,2,0,2833
5935,2015,10,2,15,0,9597
5936,2015,11,2,2,0,1682
5937,2015,11,3,5,0,1251
5938,2015,11,5,22,0,16031
5939,2015,11,2,19,1,2902
5940,2016,3,2,15,0,11461
5941,2016,4,0,11,0,7031
5942,2016,5,4,11,0,7868
5943,2016,5,3,23,0,11131
5944,2013,9,0,12,0,338
5945,2013,10,1,22,0,960
5946,2013,10,3,20,0,1978
5947,2013,11,3,20,0,2113
5948,2014,1,2,10,0,4393
5949,2014,2,5,16,0,9303
5950,2014,2,1,9,0,6400
5951,2014,3,6,7,0,2623
5952,2014,3,4,17,0,11666
5953,2014,6,1,3,0,1468
5954,2014,8,3,3,0,1993
5955,2014,10,3,14,0,10786
5956,2014,10,4,9,0,11344
5957,2014,10,5,18,0,13484
5958,2014,10,6,23,0,7726
5959,2014,11,5,8,0,5996
5960,2015,1,0,19,1,2392
5961,2015,2,2,17,0,12823
5962,2015,2,3,11,0,8851
5963,2015,8,1,0,0,5093
5964,2015,9,0,4,1,1166
5965,2015,10,4,4,0,3081
5966,2015,10,6,8,0,3871
5967,2015,11,0,1,0,4346
5968,2015,11,3,18,0,11663
5969,2015,12,4,19,1,2264
5970,2016,1,4,2,1,6347
5971,2016,2,2,4,0,1318
5972,2016,2,6,22,0,10556
5973,2016,3,5,2,0,10697
5974,2016,4,5,3,0,10878
5975,2016,4,6,13,0,8791
5976,2016,5,5,12,0,10262
5977,2016,6,1,7,0,6078
5978,2013,8,5,19,0,103
5979,2013,9,6,12,0,248
5980,2013,10,6,6,0,271
5981,2013,12,4,9,0,3643
5982,2013,12,4,10,0,3420
5983,2014,1,3,16,0,8276
5984,2014,1,6,13,0,4324
5985,2014,1,0,20,1,1257
5986,2014,2,0,19,1,2095
5987,2014,4,5,13,0,7758
5988,2014,5,5,13,0,10484
5989,2014,7,0,9,0,6876
5990,2014,8,5,7,0,3493
5991,2014,9,4,10,0,7491
5992,2014,12,2,20,0,19604
5993,2014,12,3,1,0,3530
5994,2014,12,3,20,0,11517
5995,2015,1,3,7,0,6842
5996,2015,3,3,19,0,14075
5997,2015,4,0,16,0,9653
5998,2015,5,4,19,0,22525
5999,2015,6,2,1,0,4578
6000,2015,6,3,12,0,8357
6001,2015,8,5,11,0,10379
6002,2015,10,6,6,0,2736
6003,2015,11,3,1,0,3257
6004,2016,2,0,5,1,601
6005,2016,5,2,19,0,12342
6006,2016,6,4,18,0,14645
6007,2016,6,6,20,0,8032
6008,2013,8,4,15,0,96
6009,2013,10,1,19,0,1666
6010,2013,11,5,3,0,2331
6011,2013,12,2,0,0,1420
6012,2014,3,4,19,0,13791
6013,2014,4,2,22,0,11669
6014,2014,5,1,18,0,10132
6015,2014,6,6,5,0,4709
6016,2014,6,2,7,0,5156
6017,2014,11,0,3,0,1799
6018,2014,11,1,13,1,1560
6019,2015,1,3,15,0,9630
6020,2015,2,4,6,0,3280
6021,2015,3,5,8,0,5597
6022,2015,4,1,0,0,5266
6023,2015,5,3,21,0,13757
6024,2015,7,6,14,0,10231
6025,2015,7,0,14,0,7710
6026,2015,7,1,4,0,1672
6027,2015,12,1,0,0,6234
6028,2016,1,0,8,0,7764
6029,2016,1,0,23,0,4685
6030,2016,1,1,7,0,7125
6031,2016,1,2,13,0,7378
6032,2016,2,4,22,0,15658
6033,2016,2,0,20,1,2437
6034,2016,3,1,5,0,1766
6035,2016,5,0,14,0,7706
6036,2016,5,1,16,0,12118
6037,2016,5,3,16,0,10569
6038,2016,6,5,14,0,10896
6039,2013,9,6,14,0,285
6040,2013,11,1,1,0,967
6041,2013,11,2,12,0,2216
6042,2013,11,3,2,1,372
6043,2013,12,6,5,0,1732
6044,2014,1,5,3,0,3813
6045,2014,1,5,4,0,2970
6046,2014,2,6,11,0,4593
6047,2014,2,3,12,0,4932
6048,2014,3,0,1,0,3801
6049,2014,3,4,14,0,7669
6050,2014,5,3,4,0,2025
6051,2014,5,3,5,0,1763
6052,2014,5,0,1,1,2015
6053,2014,7,1,5,0,1848
6054,2014,7,5,7,0,2525
6055,2014,7,0,13,0,5665
6056,2014,7,0,16,0,7455
6057,2014,8,3,23,0,10083
6058,2014,9,5,20,0,15469
6059,2015,1,6,20,0,9739
6060,2015,1,3,12,0,7230
6061,2015,1,0,16,1,2117
6062,2015,2,3,22,0,13590
6063,2015,4,2,11,0,9735
6064,2015,4,2,14,0,11597
6065,2015,5,4,5,0,2825
6066,2015,5,4,22,0,22901
6067,2015,5,2,4,0,1845
6068,2015,6,3,15,0,10842
6069,2015,7,1,19,0,11138
6070,2015,7,4,1,0,6740
6071,2015,9,5,21,0,15657
6072,2015,9,6,11,0,7696
6073,2015,10,3,10,0,10241
6074,2015,12,3,5,0,2140
6075,2015,12,6,3,0,10712
6076,2016,2,1,21,0,9913
6077,2016,2,6,2,0,12026
6078,2016,4,6,6,0,2821
6079,2016,4,2,17,0,11261
6080,2016,5,0,17,0,10214
6081,2016,6,0,18,0,10802
6082,2013,9,6,2,0,503
6083,2013,9,4,11,0,282
6084,2013,10,3,17,0,2109
6085,2013,12,2,0,1,1241
6086,2014,1,2,12,1,533
6087,2014,1,0,7,0,2445
6088,2014,2,2,23,0,5427
6089,2014,2,3,6,0,1567
6090,2014,3,1,9,0,7032
6091,2014,5,0,14,1,1686
6092,2014,6,6,1,0,17598
6093,2014,7,5,5,0,3353
6094,2014,11,3,14,0,6488
6095,2014,12,3,23,1,1821
6096,2015,2,2,1,0,3638
6097,2015,3,3,17,0,12418
6098,2015,5,4,8,0,13045
6099,2015,5,5,16,0,17689
6100,2015,8,6,8,0,4230
6101,2015,9,2,21,0,13147
6102,2015,9,6,23,0,9719
6103,2015,9,0,12,1,1546
6104,2015,10,3,2,0,3541
6105,2015,10,5,10,0,10225
6106,2015,11,3,11,1,1482
6107,2015,12,4,20,0,13112
6108,2015,12,5,16,0,12455
6109,2016,1,4,7,1,1297
6110,2016,1,6,20,0,11234
6111,2016,2,3,6,0,2979
6112,2016,3,0,15,0,8948
6113,2016,3,0,22,0,7394
6114,2016,4,2,15,0,9213
6115,2016,5,1,2,0,2383
6116,2016,6,3,1,0,5591
6117,2013,8,4,2,0,14
6118,2013,9,6,4,0,299
6119,2013,9,4,19,0,625
6120,2013,10,6,19,0,1193
6121,2013,12,5,0,0,5107
6122,2014,1,0,3,1,485
6123,2014,1,0,19,1,1283
6124,2014,1,0,22,1,962
6125,2014,2,1,6,0,1628
6126,2014,3,4,7,0,5010
6127,2014,4,5,5,0,3050
6128,2014,4,6,6,0,2369
6129,2014,6,0,19,0,11288
6130,2014,6,1,14,0,7211
6131,2014,8,4,11,0,8358
6132,2014,8,0,12,0,5726
6133,2014,10,5,7,0,3305
6134,2014,11,6,4,0,9595
6135,2014,11,1,2,1,523
6136,2014,12,2,16,0,15659
6137,2015,2,4,1,0,6119
6138,2015,2,4,4,0,2378
6139,2015,3,0,0,0,7409
6140,2015,4,2,5,0,1892
6141,2015,4,3,10,0,10885
6142,2015,5,0,7,0,5339
6143,2015,5,1,11,0,7759
6144,2015,5,2,1,0,4486
6145,2015,5,3,20,0,13942
6146,2015,9,3,5,0,1606
6147,2015,11,1,5,0,1530
6148,2015,11,3,7,1,829
6149,2015,12,1,5,0,2001
6150,2015,12,4,12,1,1231
6151,2016,1,4,17,1,2314
6152,2016,1,0,21,0,6927
6153,2016,2,0,21,1,2115
6154,2016,3,0,16,0,9538
6155,2016,4,6,1,0,15791
6156,2016,4,2,2,0,2004
6157,2016,4,2,8,0,9638
6158,2013,8,6,11,0,14
6159,2013,10,5,19,0,1844
6160,2013,11,5,7,0,1289
6161,2013,11,1,13,0,2149
6162,2014,3,3,5,0,1183
6163,2014,5,0,12,0,4581
6164,2014,6,2,8,0,8070
6165,2014,9,2,11,0,6728
6166,2014,10,0,14,0,5518
6167,2014,11,3,18,1,3524
6168,2015,2,4,2,0,3957
6169,2015,2,5,9,0,7237
6170,2015,4,2,20,0,17063
6171,2015,4,4,10,0,9321
6172,2015,6,5,11,0,9102
6173,2015,10,6,18,0,11974
6174,2015,11,5,0,0,14614
6175,2015,12,5,6,0,2679
6176,2015,12,0,5,0,1806
6177,2016,2,1,11,0,7633
6178,2016,5,0,0,1,2618
6179,2016,6,2,7,0,7393
6180,2016,6,2,8,0,11265
6181,2016,6,0,6,0,3265
6182,2013,8,4,22,0,97
6183,2013,10,2,13,0,1179
6184,2013,11,5,5,0,1190
6185,2013,11,3,16,0,2191
6186,2013,11,3,0,1,570
6187,2014,1,0,23,0,2429
6188,2014,1,2,0,0,2086
6189,2014,2,0,16,1,1952
6190,2014,4,1,18,0,13616
6191,2014,5,1,13,0,6337
6192,2014,5,2,13,0,6746
6193,2014,5,0,15,1,1833
6194,2014,7,4,5,0,1443
6195,2015,1,3,9,0,9764
6196,2015,1,0,6,1,451
6197,2015,1,0,11,1,1468
6198,2015,3,2,20,0,14038
6199,2015,4,5,3,0,10086
6200,2015,4,5,21,0,19256
6201,2015,9,1,10,0,9454
6202,2015,9,5,4,0,7071
6203,2015,10,5,14,0,13577
6204,2015,10,0,12,0,5236
6205,2015,11,3,16,0,8988
6206,2015,11,2,17,1,2599
6207,2015,11,3,3,1,1126
6208,2015,12,3,0,0,9023
6209,2015,12,4,19,0,13605
6210,2016,1,5,4,0,6549
6211,2016,2,0,22,1,1989
6212,2016,3,3,14,0,11514
6213,2016,4,0,5,0,1797
6214,2016,6,2,15,0,11964
6215,2013,9,0,15,1,25
6216,2013,9,0,22,1,35
6217,2013,10,1,8,0,1109
6218,2013,10,2,14,0,1353
6219,2014,1,0,12,1,900
6220,2014,2,6,13,0,5700
6221,2014,2,2,14,0,6524
6222,2014,6,6,13,0,8812
6223,2014,6,6,20,0,11570
6224,2014,8,6,1,0,17491
6225,2014,8,3,1,0,4333
6226,2014,9,2,14,0,7503
6227,2014,10,5,17,0,12211
6228,2014,10,0,16,0,6454
6229,2014,12,2,8,0,10541
6230,2014,12,2,10,0,10341
6231,2014,12,4,0,0,8671
6232,2015,1,3,3,1,5876
6233,2015,4,0,0,0,6844
6234,2015,4,0,21,0,9628
6235,2015,5,4,23,0,23853
6236,2015,6,3,0,0,8069
6237,2015,6,4,9,0,10330
6238,2015,10,3,19,0,18392
6239,2015,11,1,7,0,7089
6240,2015,12,4,4,0,1733
6241,2015,12,5,18,0,14790
6242,2016,1,4,21,1,2312
6243,2016,1,0,5,0,1156
6244,2016,1,0,12,0,5283
6245,2016,1,3,6,0,2938
6246,2016,1,4,18,0,15992
6247,2016,1,0,13,1,1869
6248,2016,3,6,4,0,8384
6249,2016,4,3,8,0,10109
6250,2016,5,2,2,0,1968
6251,2013,8,0,15,0,83
6252,2013,10,0,10,0,734
6253,2014,2,6,4,0,5809
6254,2014,2,1,3,0,913
6255,2014,2,3,3,0,1220
6256,2014,2,0,14,1,1449
6257,2014,2,0,18,1,2109
6258,2014,3,4,11,0,6591
6259,2014,4,1,1,0,3321
6260,2014,5,6,15,0,9218
6261,2014,5,2,17,0,10567
6262,2014,6,3,2,0,2734
6263,2014,6,3,18,0,11735
6264,2014,6,5,7,0,2779
6265,2014,6,5,21,0,15162
6266,2014,7,0,15,0,6930
6267,2014,12,0,10,0,9760
6268,2014,12,5,10,0,7027
6269,2015,1,3,4,0,1641
6270,2015,1,3,21,0,11440
6271,2015,4,1,18,0,13013
6272,2015,8,5,23,0,22352
6273,2015,8,1,21,0,9251
6274,2015,10,4,22,0,20154
6275,2015,10,0,7,0,5513
6276,2015,11,0,5,0,2307
6277,2015,11,2,13,0,6147
6278,2016,2,4,11,0,8067
6279,2016,3,4,18,0,15622
6280,2016,4,1,4,0,1372
6281,2016,6,3,21,0,12320
6282,2013,8,0,10,0,40
6283,2013,9,4,13,0,283
6284,2013,9,0,6,0,88
6285,2013,10,5,21,0,1704
6286,2013,10,0,22,1,159
6287,2013,11,6,9,0,1336
6288,2013,12,6,17,0,5260
6289,2013,12,2,19,0,3642
6290,2014,3,3,10,0,6922
6291,2014,5,5,6,0,3026
6292,2014,5,5,18,0,17442
6293,2014,7,2,9,0,9372
6294,2014,8,5,15,0,12262
6295,2014,10,3,4,0,2292
6296,2014,11,6,23,0,8623
6297,2015,1,2,5,0,1337
6298,2015,2,6,8,0,3517
6299,2015,3,6,20,0,15050
6300,2015,3,1,10,0,10746
6301,2015,5,5,13,0,13286
6302,2015,5,1,17,0,11562
6303,2015,6,6,4,0,8061
6304,2015,7,3,23,0,13529
6305,2015,10,6,13,0,8990
6306,2015,10,0,1,1,1238
6307,2015,11,6,13,0,11016
6308,2016,1,4,23,1,2269
6309,2016,1,6,22,0,9075
6310,2016,2,0,0,0,6227
6311,2016,2,5,19,0,18041
6312,2016,4,0,23,0,6281
6313,2016,4,3,14,0,8808
6314,2016,5,1,15,0,11106
6315,2013,8,1,7,0,16
6316,2013,8,1,20,0,53
6317,2013,9,0,10,1,19
6318,2014,1,3,18,0,9800
6319,2014,3,6,4,0,9230
6320,2014,4,4,12,0,6596
6321,2014,5,5,2,0,11978
6322,2014,5,0,19,1,2307
6323,2014,6,6,0,0,19396
6324,2014,7,2,15,0,10155
6325,2014,8,5,3,0,10863
6326,2014,8,6,10,0,6054
6327,2014,8,1,16,0,7791
6328,2014,9,5,7,0,3159
6329,2014,10,2,20,0,14208
6330,2014,11,1,2,0,1374
6331,2014,12,3,7,0,5311
6332,2015,1,5,9,0,7629
6333,2015,4,3,19,0,18984
6334,2015,4,0,12,0,7619
6335,2015,5,6,4,0,10743
6336,2015,9,4,9,0,9502
6337,2015,9,6,7,0,2908
6338,2015,10,5,13,0,12126
6339,2015,11,6,14,0,11731
6340,2016,1,1,6,0,2835
6341,2016,1,1,18,0,12903
6342,2016,1,3,13,0,7427
6343,2016,2,4,3,0,2501
6344,2016,4,0,7,0,6948
6345,2016,6,2,14,0,11509
6346,2013,8,6,22,0,19
6347,2013,9,5,20,0,615
6348,2013,10,4,22,0,1597
6349,2013,11,6,0,0,3135
6350,2013,11,0,8,0,1808
6351,2013,12,0,17,0,5845
6352,2013,12,2,1,0,956
6353,2014,1,4,2,0,1832
6354,2014,1,6,7,0,1224
6355,2014,1,0,8,0,3872
6356,2014,1,1,3,0,777
6357,2014,1,2,12,0,4215
6358,2014,4,2,19,0,14572
6359,2014,5,6,11,0,6036
6360,2014,6,0,18,0,11761
6361,2014,7,6,16,0,9394
6362,2014,9,1,8,0,10803
6363,2014,9,4,17,0,12389
6364,2014,9,6,6,0,2702
6365,2014,10,0,17,1,2250
6366,2014,11,0,10,0,7677
6367,2014,11,2,3,0,1678
6368,2014,11,2,23,0,8459
6369,2014,12,6,11,0,7365
6370,2015,1,0,15,1,2029
6371,2015,1,0,21,1,1940
6372,2015,2,2,0,0,5725
6373,2015,3,1,6,0,3625
6374,2015,5,0,9,1,874
6375,2015,7,3,14,0,11539
6376,2015,7,4,17,0,12633
6377,2015,8,5,19,0,19012
6378,2015,9,5,6,0,3066
6379,2016,2,0,3,1,927
6380,2016,3,6,3,0,10805
6381,2016,4,0,6,0,3248
6382,2016,5,0,16,1,2098
6383,2016,6,5,15,0,12017
6384,2016,6,0,2,0,2375
6385,2013,12,6,2,0,4722
6386,2013,12,5,3,0,2958
6387,2014,2,0,12,0,3644
6388,2014,2,2,7,0,3711
6389,2014,4,1,0,0,4856
6390,2014,4,1,20,0,12201
6391,2014,4,3,8,0,7805
6392,2014,4,3,22,0,10656
6393,2014,5,0,3,1,1156
6394,2014,6,3,23,0,9496
6395,2014,7,3,8,0,9157
6396,2014,7,5,15,0,9858
6397,2014,9,0,15,1,1926
6398,2014,12,3,9,0,7465
6399,2014,12,4,17,0,14766
6400,2015,3,1,18,0,18249
6401,2015,3,4,16,0,13456
6402,2015,9,0,16,1,2363
6403,2015,11,2,8,0,7665
6404,2015,12,1,4,0,2088
6405,2016,1,6,9,0,5366
6406,2016,2,0,0,1,2294
6407,2013,8,5,5,0,20
6408,2013,8,6,2,0,37
6409,2013,8,6,15,0,21
6410,2013,8,2,6,0,18
6411,2013,9,0,20,1,49
6412,2013,10,0,23,0,440
6413,2013,11,0,3,0,528
6414,2013,12,6,11,0,3200
6415,2013,12,2,21,0,2952
6416,2013,12,2,19,1,1023
6417,2014,1,3,11,0,5508
6418,2014,1,4,1,0,2871
6419,2014,2,0,20,0,5091
6420,2014,4,5,10,0,5992
6421,2014,5,0,16,1,2041
6422,2014,6,5,19,0,14400
6423,2014,7,4,3,1,791
6424,2014,10,4,13,0,9134
6425,2014,10,4,22,0,20311
6426,2014,11,2,14,0,9367
6427,2014,11,3,8,0,7594
6428,2014,12,3,0,0,5195
6429,2015,1,2,11,0,7143
6430,2015,2,6,5,0,3808
6431,2015,3,6,13,0,12055
6432,2015,3,6,23,0,10195
6433,2015,4,5,7,0,3639
6434,2015,6,2,12,0,8036
6435,2015,6,6,3,0,10320
6436,2015,7,2,10,0,10143
6437,2015,7,4,7,1,953
6438,2015,7,4,19,1,3256
6439,2015,8,6,13,0,10298
6440,2015,8,1,15,0,8083
6441,2016,3,6,23,0,7225
6442,2013,9,6,18,0,479
6443,2013,9,2,16,0,396
6444,2013,11,5,8,0,1610
6445,2014,2,3,15,0,7146
6446,2014,2,0,12,1,1189
6447,2014,4,3,21,0,10663
6448,2014,6,0,15,0,9575
6449,2014,7,4,12,1,1572
6450,2014,8,3,19,0,11149
6451,2014,9,0,23,0,5737
6452,2014,11,5,21,0,20638
6453,2014,12,3,4,0,1442
6454,2014,12,3,6,1,553
6455,2015,1,0,14,0,6089
6456,2015,2,2,14,0,9462
6457,2015,2,3,13,0,8675
6458,2015,2,0,3,1,710
6459,2015,4,4,23,0,18568
6460,2015,5,0,16,0,8180
6461,2015,5,3,11,0,8396
6462,2015,6,5,9,0,6965
6463,2015,7,2,5,0,2112
6464,2015,7,5,12,0,8281
6465,2015,7,4,21,0,14178
6466,2015,9,5,10,0,7796
6467,2015,10,6,5,0,4187
6468,2015,11,2,5,0,1218
6469,2015,12,6,18,0,11552
6470,2015,12,0,13,0,7480
6471,2016,1,4,7,0,7256
6472,2016,2,5,14,0,11524
6473,2016,3,3,2,0,3272
6474,2016,4,5,10,0,10319
6475,2016,5,0,15,1,2001
6476,2016,6,4,1,0,5815
6477,2013,10,1,10,0,1087
6478,2013,11,3,13,1,719
6479,2014,2,4,6,0,1768
6480,2014,2,4,18,0,13035
6481,2014,3,3,6,0,2048
6482,2014,5,3,11,0,8745
6483,2014,6,4,20,0,13464
6484,2014,7,0,6,0,2396
6485,2014,9,6,22,0,8842
6486,2014,9,0,2,0,2330
6487,2014,9,0,11,0,6385
6488,2014,10,3,9,0,11492
6489,2014,10,0,4,1,690
6490,2014,11,1,11,0,5368
6491,2014,12,3,12,1,1274
6492,2015,1,1,13,0,5932
6493,2015,3,2,23,0,8950
6494,2015,5,2,17,0,12047
6495,2015,7,0,18,0,10825
6496,2015,7,1,18,0,11719
6497,2015,8,2,9,0,8841
6498,2015,8,2,22,0,10087
6499,2015,8,4,21,0,14502
6500,2015,9,0,1,1,2329
6501,2015,12,5,12,0,8837
6502,2016,1,2,5,0,1299
6503,2016,2,3,0,0,5556
6504,2016,3,3,16,0,13995
6505,2016,4,5,13,0,12532
6506,2016,4,6,5,0,3674
6507,2016,4,0,14,0,8177
6508,2016,6,4,3,0,2425
6509,2013,8,4,3,0,10
6510,2013,12,5,22,0,5274
6511,2014,1,1,15,0,4972
6512,2014,2,0,19,0,5810
6513,2014,4,3,9,0,7743
6514,2014,5,3,7,0,7147
6515,2014,5,4,11,0,9115
6516,2014,5,0,3,0,1492
6517,2014,5,1,21,0,8522
6518,2014,6,0,5,0,2224
6519,2014,7,4,17,0,8395
6520,2014,8,5,10,0,7244
6521,2014,9,0,22,1,2019
6522,2014,9,0,0,0,5515
6523,2014,10,5,9,0,6089
6524,2015,4,3,12,0,10224
6525,2015,7,5,15,0,11848
6526,2015,8,2,19,0,11508
6527,2015,9,3,1,0,4352
6528,2015,9,0,10,1,1185
6529,2015,10,2,13,0,7706
6530,2015,10,0,6,1,558
6531,2015,11,3,8,1,908
6532,2015,12,5,7,0,3391
6533,2015,12,0,8,0,9575
6534,2016,1,4,8,1,900
6535,2016,3,6,0,0,16327
6536,2016,3,0,3,0,1612
6537,2016,5,6,0,0,19905
6538,2013,8,1,1,0,10
6539,2013,9,5,17,0,485
6540,2013,10,0,17,0,1062
6541,2013,12,2,5,1,318
6542,2014,1,5,15,0,5978
6543,2014,3,6,19,0,12026
6544,2014,3,0,2,0,2571
6545,2014,5,0,21,0,5795
6546,2014,6,6,12,0,8492
6547,2014,6,0,10,0,8072
6548,2014,6,3,1,0,4425
6549,2014,6,4,8,0,7832
6550,2014,9,0,4,1,974
6551,2014,9,0,20,1,2243
6552,2014,10,4,19,0,20459
6553,2014,11,5,6,0,3861
6554,2014,11,6,18,0,14465
6555,2014,12,0,3,0,2502
6556,2014,12,4,15,0,10995
6557,2014,12,6,7,0,2732
6558,2015,2,0,7,0,4821
6559,2015,2,2,15,0,10251
6560,2015,2,0,1,1,1621
6561,2015,3,1,3,0,1998
6562,2015,4,3,5,0,2099
6563,2015,5,0,5,0,1526
6564,2015,7,4,8,0,8878
6565,2015,7,4,23,0,15904
6566,2015,9,4,14,0,9277
6567,2015,9,6,17,0,11478
6568,2015,12,1,23,0,9762
6569,2016,1,6,4,0,7686
6570,2016,1,0,8,1,1223
6571,2016,3,2,23,0,10790
6572,2016,3,3,13,0,10050
6573,2016,3,5,20,0,16707
6574,2016,4,3,9,0,9425
6575,2016,6,5,16,0,12894
